iso3,scenario,year,gdp_per_capita_log,urban_share,median_age,life_expectancy,government_effectiveness,control_of_corruption
RWA,SSP2,2095,9.426898089,56.385,39.1,78,0.616152598,0.5383678
RWA,SSP2,2100,9.487767768,58.628,40.4,78.7,0.616152598,0.5383678
RWA,SSP3,2030,8.005290904,18.87,21.4,64.4,0.441315284,0.432053
RWA,SSP3,2035,8.098075231,19.696,22,64.5,0.440672395,0.4318534
RWA,SSP3,2040,8.163886837,20.592,22.5,64.6,0.440483088,0.4319347
RWA,SSP3,2045,8.212469525,21.566,23.1,64.6,0.44095942,0.4324279
RWA,SSP3,2050,8.247247655,22.626,23.7,64.7,0.441851226,0.4329546
RWA,SSP3,2055,8.274182126,23.784,24.3,64.7,0.443489337,0.4339432
RWA,SSP3,2060,8.292474204,25.051,25,64.8,0.445798945,0.4353474
RWA,SSP3,2065,8.304746079,26.439,25.8,64.8,0.447785129,0.4363278
RWA,SSP3,2070,8.309619858,27.965,26.6,64.8,0.450201888,0.4377985
RWA,SSP3,2075,8.311123166,29.644,27.4,64.9,0.452481956,0.4391847
RWA,SSP3,2080,8.311323777,31.494,28.4,64.9,0.458137431,0.441719
RWA,SSP3,2085,8.309733134,33.536,29.2,64.9,0.460426628,0.443111
RWA,SSP3,2090,8.305483177,35.789,30.1,65,0.462792422,0.4445505
RWA,SSP3,2095,8.299378566,38.276,30.9,65,0.465165115,0.4459943
RWA,SSP3,2100,8.226387424,41.016,31.5,65.1,0.465165115,0.4459943
RWA,SSP5,2030,8.195105059,26.862,22.7,74.6,0.516096372,0.4861435
RWA,SSP5,2035,8.49847032,32.265,24.6,76.3,0.533542959,0.4967331
RWA,SSP5,2040,8.806050655,37.873,26.7,78,0.551306053,0.5068694
RWA,SSP5,2045,9.100269101,43.484,28.9,79.7,0.574449145,0.5196389
RWA,SSP5,2050,9.377336049,48.92,31.4,82.4,0.594167623,0.5305784
RWA,SSP5,2055,9.631278138,54.047,33.8,83.5,0.618578254,0.5439469
RWA,SSP5,2060,9.865234982,58.783,36.4,84.7,0.642583838,0.5568584
RWA,SSP5,2065,10.07051311,63.09,38.9,85.8,0.665866348,0.569339
RWA,SSP5,2070,10.25223791,66.962,41.4,86.9,0.691892566,0.582816
RWA,SSP5,2075,10.4105313,70.418,43.9,88.1,0.713021,0.5942174
RWA,SSP5,2080,10.54564987,73.489,46.3,89.3,0.732431257,0.6043456
RWA,SSP5,2085,10.66008361,76.21,48.7,90.4,0.751767614,0.6144411
RWA,SSP5,2090,10.76072975,78.62,50.9,91.6,0.770704482,0.6243016
RWA,SSP5,2095,10.85366296,80.755,53.1,92.8,0.788821944,0.6336666
RWA,SSP5,2100,10.92199444,82.647,55.1,93.8,0.788821944,0.6336666
SAU,SSP1,2030,10.86690051,86.024,34.5,81.8,0.641800126,0.5350726
SAU,SSP1,2035,10.90185229,87.07,36.7,83.2,0.675451983,0.5564471
SAU,SSP1,2040,10.93906453,88.228,39,84.7,0.708028947,0.5760255
SAU,SSP1,2045,10.97207469,89.475,41.2,86.1,0.739136773,0.593883
SAU,SSP1,2050,11.02799615,90.776,43.5,87.5,0.764255072,0.6080183
SAU,SSP1,2055,11.09261956,92.087,45.7,88.9,0.791719775,0.6226689
SAU,SSP1,2060,11.15860318,93.359,48,90.4,0.81330737,0.6337865
SAU,SSP1,2065,11.22876781,94.548,50.3,91.8,0.834528038,0.644556
SAU,SSP1,2070,11.30444772,95.616,52.5,93.2,0.855408561,0.6548065
SAU,SSP1,2075,11.37785676,96.541,54.6,94.5,0.876057001,0.6646346
SAU,SSP1,2080,11.44577695,97.317,56.6,95.8,0.892527583,0.6723393
SAU,SSP1,2085,11.50833922,97.948,58.6,97.1,0.909383863,0.6804943
SAU,SSP1,2090,11.56624328,98.449,60.6,98.2,0.925638821,0.6880566
SAU,SSP1,2095,11.62061572,98.838,62.5,99.2,0.941790944,0.6955702
SAU,SSP1,2100,11.65599387,99.136,64.4,100,0.941790944,0.6955702
SAU,SSP2,2030,10.85452331,86.364,34.1,80.8,0.608177589,0.5143333
SAU,SSP2,2035,10.87996665,87.286,35.8,81.7,0.638024171,0.5337354
SAU,SSP2,2040,10.90609542,88.141,37.4,82.6,0.663614896,0.5503824
SAU,SSP2,2045,10.93178597,88.935,39,83.6,0.68829367,0.5658667
SAU,SSP2,2050,10.98028301,89.672,40.6,84.5,0.711256816,0.5797058
SAU,SSP2,2055,11.03865819,90.357,42.2,85.4,0.732295488,0.5917842
SAU,SSP2,2060,11.09162162,90.995,43.7,86.3,0.751683421,0.6022838
SAU,SSP2,2065,11.13748081,91.587,45,87.3,0.766856448,0.610794
SAU,SSP2,2070,11.17747807,92.138,46.2,88.2,0.78551605,0.6204332
SAU,SSP2,2075,11.22173303,92.651,47.3,89.1,0.800529358,0.6284549
SAU,SSP2,2080,11.26602447,93.129,48.3,90,0.815333603,0.6360541
SAU,SSP2,2085,11.31041214,93.575,49.4,91,0.830268289,0.6436728
SAU,SSP2,2090,11.35307923,93.989,50.5,91.9,0.844824451,0.6507795
SAU,SSP2,2095,11.3948347,94.376,51.6,92.8,0.859765878,0.658301
SAU,SSP2,2100,11.40787132,94.737,52.7,93.7,0.859765878,0.658301
SAU,SSP3,2030,10.84865347,84.959,33.7,79.8,0.546810355,0.4725595
SAU,SSP3,2035,10.86432328,85.283,34.9,80.2,0.559018266,0.4826501
SAU,SSP3,2040,10.87771187,85.605,35.9,80.6,0.568074147,0.4910582
SAU,SSP3,2045,10.88846265,85.923,36.8,81,0.581528844,0.5014701
SAU,SSP3,2050,10.91962099,86.238,37.7,81.4,0.590005393,0.5090692
SAU,SSP3,2055,10.96079923,86.549,38.3,81.8,0.597150604,0.5153955
SAU,SSP3,2060,10.99633889,86.856,38.7,82.2,0.6068184,0.5221169
SAU,SSP3,2065,11.02502643,87.16,39,82.6,0.611074935,0.5255338
SAU,SSP3,2070,11.04283369,87.46,39.1,83.1,0.61471539,0.5283442
SAU,SSP3,2075,11.0539903,87.756,39.3,83.5,0.617854455,0.5306193
SAU,SSP3,2080,11.06011266,88.048,39.7,83.9,0.621014357,0.5329059
SAU,SSP3,2085,11.06482489,88.336,40,84.3,0.623923085,0.5348119
SAU,SSP3,2090,11.06829318,88.62,40.3,84.7,0.63048248,0.5380349
SAU,SSP3,2095,11.07236119,88.899,40.6,85.1,0.633855182,0.5402254
SAU,SSP3,2100,11.02843139,89.175,40.8,85.5,0.633855182,0.5402254
SAU,SSP5,2030,10.86123509,86.024,34.4,81.8,0.634930354,0.529832
SAU,SSP5,2035,10.89906542,87.07,36.5,83.2,0.671416354,0.5524402
SAU,SSP5,2040,10.94018467,88.228,38.7,84.7,0.703150245,0.5718659
SAU,SSP5,2045,10.97881337,89.475,40.8,86.1,0.729230811,0.5875918
SAU,SSP5,2050,11.03917182,90.776,43.1,87.5,0.757997936,0.6040519
SAU,SSP5,2055,11.10668259,92.087,45.3,88.9,0.780979166,0.6170211
SAU,SSP5,2060,11.17447408,93.359,47.6,90.4,0.803341072,0.6292308
SAU,SSP5,2065,11.25478019,94.548,49.9,91.8,0.826094615,0.641555
SAU,SSP5,2070,11.33922389,95.616,52.1,93.1,0.848892853,0.6535764
SAU,SSP5,2075,11.42098884,96.541,54.2,94.5,0.871535542,0.6651898
SAU,SSP5,2080,11.49715091,97.317,56.1,95.8,0.89000974,0.674645
SAU,SSP5,2085,11.56766393,97.948,58.1,97,0.90886776,0.6845041
SAU,SSP5,2090,11.63346948,98.449,60,98.2,0.927135214,0.6937288
SAU,SSP5,2095,11.69557774,98.838,61.9,99.1,0.944876931,0.70237
SAU,SSP5,2100,11.73933998,99.136,63.8,100,0.944876931,0.70237
SDN,SSP1,2030,8.429806051,48.102,21.3,70.6,0.403940317,0.3162983
SDN,SSP1,2035,8.650284629,54.077,22.8,71.9,0.446909346,0.3590214
SDN,SSP1,2040,8.888075504,59.552,24.6,73.2,0.48496171,0.3954527
SDN,SSP1,2045,9.116776969,64.465,26.6,74.5,0.515885114,0.4251657
SDN,SSP1,2050,9.337477238,68.81,28.5,75.7,0.549318139,0.4532954
SDN,SSP1,2055,9.543035587,72.617,30.5,76.9,0.582168466,0.4789675
SDN,SSP1,2060,9.736098369,75.935,32.4,78.2,0.617754354,0.5037913
SDN,SSP1,2065,9.904135089,78.819,34.4,79.4,0.648580404,0.5252406
SDN,SSP1,2070,10.04661366,81.326,36.3,80.6,0.674141036,0.5431973
SDN,SSP1,2075,10.17002936,83.506,38.3,81.8,0.701872049,0.560993
SDN,SSP1,2080,10.27712487,85.404,40.2,83,0.727922851,0.5771002
SDN,SSP1,2085,10.37319592,87.06,42.2,84.2,0.748599012,0.5900662
SDN,SSP1,2090,10.46047383,88.509,44.2,85.4,0.771380374,0.6029595
SDN,SSP1,2095,10.54334657,89.779,46.1,86.6,0.789662642,0.6136569
SDN,SSP1,2100,10.59150193,90.895,47.9,87.8,0.789662642,0.6136569
SDN,SSP2,2030,8.329741923,42.544,20.7,69.4,0.350576082,0.2514772
SDN,SSP2,2035,8.447792765,45.875,21.9,70.1,0.376103312,0.2794363
SDN,SSP2,2040,8.568838135,48.971,23.3,70.8,0.399275756,0.3045594
SDN,SSP2,2045,8.698244006,51.822,24.8,71.6,0.425083768,0.3295153
SDN,SSP2,2050,8.834064514,54.431,26.3,72.3,0.445420237,0.3505658
SDN,SSP2,2055,8.974602901,56.806,27.8,73,0.465052956,0.3702312
SDN,SSP2,2060,9.118396438,58.963,29.3,73.7,0.487677166,0.3899158
SDN,SSP2,2065,9.263788263,60.919,30.7,74.4,0.506943043,0.4078493
SDN,SSP2,2070,9.407885397,62.69,32.2,75.1,0.529671838,0.4264212
SDN,SSP2,2075,9.551388759,64.295,33.7,75.9,0.552326079,0.4444291
SDN,SSP2,2080,9.690030575,65.751,35.3,76.6,0.574297873,0.4613153
SDN,SSP2,2085,9.82460118,67.073,36.9,77.3,0.591898672,0.4757772
SDN,SSP2,2090,9.952509402,68.275,38.4,78,0.612171979,0.4905519
SDN,SSP2,2095,10.07524322,69.37,39.8,78.7,0.631990466,0.5049018
SDN,SSP2,2100,10.1521499,70.369,41.1,79.4,0.631990466,0.5049018
SDN,SSP3,2030,8.288481414,38.014,20.2,68.4,0.289011895,0.1728783
SDN,SSP3,2035,8.363358603,39.415,20.9,68.6,0.29495131,0.1785495
SDN,SSP3,2040,8.427071614,40.843,21.7,68.7,0.303257864,0.184961
SDN,SSP3,2045,8.478743732,42.297,22.6,68.9,0.306369315,0.1886433
SDN,SSP3,2050,8.522131762,43.775,23.6,69,0.308280812,0.1913517
SDN,SSP3,2055,8.560294617,45.274,24.6,69.1,0.310208442,0.1940627
SDN,SSP3,2060,8.593027007,46.793,25.5,69.2,0.312165381,0.1965607
SDN,SSP3,2065,8.621205161,48.329,26.5,69.4,0.314769835,0.1994521
SDN,SSP3,2070,8.64484612,49.879,27.5,69.5,0.321259686,0.2037999
SDN,SSP3,2075,8.66783322,51.441,28.5,69.6,0.32412272,0.206613
SDN,SSP3,2080,8.688026122,53.01,29.5,69.7,0.327070121,0.2094712
SDN,SSP3,2085,8.708831268,54.586,30.6,69.9,0.330106202,0.2123771
SDN,SSP3,2090,8.728732997,56.163,31.6,70,0.333191898,0.2153067
SDN,SSP3,2095,8.748650282,57.739,32.4,70.2,0.336369611,0.2182861
SDN,SSP3,2100,8.705183975,59.31,33.1,70.4,0.336369611,0.2182861
SDN,SSP5,2030,8.446776026,48.102,21.3,70.6,0.393500904,0.2924219
SDN,SSP5,2035,8.683587872,54.077,22.8,71.9,0.435355513,0.3321303
SDN,SSP5,2040,8.93919131,59.552,24.6,73.2,0.472958255,0.367104
SDN,SSP5,2045,9.186479554,64.465,26.6,74.5,0.503874222,0.3965158
SDN,SSP5,2050,9.425488054,68.81,28.6,75.7,0.537594527,0.4251952
SDN,SSP5,2055,9.648771746,72.617,30.5,76.9,0.570938174,0.4520392
SDN,SSP5,2060,9.858570227,75.935,32.5,78.2,0.607173076,0.4784854
SDN,SSP5,2065,10.04252654,78.819,34.5,79.4,0.638753546,0.5018639
SDN,SSP5,2070,10.20023115,81.326,36.4,80.6,0.665127834,0.5219384
SDN,SSP5,2075,10.33788385,83.506,38.4,81.8,0.693703448,0.5419526
SDN,SSP5,2080,10.45833955,85.404,40.4,83,0.720625022,0.5603211
SDN,SSP5,2085,10.56713405,87.06,42.4,84.2,0.742965884,0.5760242
SDN,SSP5,2090,10.66672945,88.509,44.3,85.4,0.768675827,0.5923897
SDN,SSP5,2095,10.76156968,89.779,46.2,86.6,0.791147871,0.6072693
SDN,SSP5,2100,10.82206917,90.895,48,87.8,0.791147871,0.6072693
SEN,SSP1,2030,8.61873328,58.215,21.4,73.1,0.538369558,0.4533953
SEN,SSP1,2035,8.888039627,62.789,23.3,74.6,0.56271334,0.4712271
SEN,SSP1,2040,9.15962823,66.98,25.4,76,0.589442078,0.4889139
SEN,SSP1,2045,9.412061238,70.778,27.5,77.4,0.611638,0.5038673
SEN,SSP1,2050,9.65735903,74.188,29.8,78.7,0.636950362,0.5194163
SEN,SSP1,2055,9.880028799,77.23,32,80,0.656696203,0.5314232
SEN,SSP1,2060,10.07505571,79.931,34.3,81.4,0.679527176,0.5445007
SEN,SSP1,2065,10.23553141,82.321,36.5,82.8,0.697220277,0.5547887
SEN,SSP1,2070,10.36876832,84.43,38.9,84.2,0.718613578,0.5665619
SEN,SSP1,2075,10.48212275,86.289,41.2,85.6,0.735952392,0.5764688
SEN,SSP1,2080,10.57783283,87.926,43.6,87.1,0.75240666,0.5855416
SEN,SSP1,2085,10.6600512,89.366,45.9,88.4,0.768109211,0.5940959
SEN,SSP1,2090,10.73303848,90.632,48.3,89.8,0.786861688,0.6037755
SEN,SSP1,2095,10.79889379,91.746,50.6,91.2,0.80103554,0.6113007
SEN,SSP1,2100,10.83776838,92.726,52.8,92.5,0.80103554,0.6113007
SEN,SSP2,2030,8.521490121,52.675,20.5,71.8,0.500549807,0.4290564
SEN,SSP2,2035,8.689980823,54.83,21.8,72.7,0.511645916,0.4391477
SEN,SSP2,2040,8.845799418,56.89,23,73.6,0.525396765,0.4494178
SEN,SSP2,2045,8.995316096,58.855,24.3,74.5,0.534834832,0.4572185
SEN,SSP2,2050,9.143996765,60.725,25.6,75.3,0.548655614,0.4669497
SEN,SSP2,2055,9.291541906,62.501,27,76.2,0.561523497,0.47536
SEN,SSP2,2060,9.435275103,64.186,28.4,77.1,0.573624333,0.4827927
SEN,SSP2,2065,9.57307855,65.782,29.9,78,0.586129516,0.4906481
SEN,SSP2,2070,9.703816477,67.292,31.5,78.8,0.5986836,0.4984865
SEN,SSP2,2075,9.827373911,68.721,33.1,79.7,0.610869694,0.5058295
SEN,SSP2,2080,9.944080738,70.072,34.8,80.6,0.623087278,0.5131515
SEN,SSP2,2085,10.05441,71.349,36.6,81.5,0.63489662,0.5199596
SEN,SSP2,2090,10.15677696,72.557,38.2,82.3,0.647045685,0.527167
SEN,SSP2,2095,10.25006099,73.699,39.8,83.2,0.658963822,0.5341996
SEN,SSP2,2100,10.29878725,74.779,41.3,84.1,0.658963822,0.5341996
SEN,SSP3,2030,8.476965512,48.917,20,70.8,0.452490464,0.3834281
SEN,SSP3,2035,8.599580006,49.41,20.7,71.1,0.453492995,0.384371
SEN,SSP3,2040,8.694028324,49.97,21.3,71.4,0.453639393,0.3845597
SEN,SSP3,2045,8.769101731,50.604,21.8,71.6,0.453671342,0.3846769
SEN,SSP3,2050,8.828585581,51.323,22.5,71.8,0.453938355,0.384939
SEN,SSP3,2055,8.879036761,52.138,23.4,72,0.454694739,0.3855034
SEN,SSP3,2060,8.9186875,53.061,24.3,72.3,0.455466658,0.385853
SEN,SSP3,2065,8.9498376,54.105,25.2,72.5,0.456896857,0.3868332
SEN,SSP3,2070,8.972364918,55.284,26.3,72.7,0.458007213,0.3873911
SEN,SSP3,2075,8.98858716,56.612,27.3,72.9,0.459566488,0.38845
SEN,SSP3,2080,9.001976102,58.105,28.3,73.2,0.460646662,0.388988
SEN,SSP3,2085,9.015510849,59.776,29.3,73.5,0.462152738,0.3900129
SEN,SSP3,2090,9.02818181,61.637,30.3,73.7,0.463707788,0.3910675
SEN,SSP3,2095,9.038640975,63.695,31.2,73.9,0.464885629,0.3916643
SEN,SSP3,2100,8.983226421,65.954,32.1,74.1,0.464885629,0.3916643
SEN,SSP5,2030,8.636878615,58.215,21.4,73.1,0.542602668,0.4545946
SEN,SSP5,2035,8.920887775,62.789,23.2,74.6,0.569391419,0.4736767
SEN,SSP5,2040,9.208495371,66.98,25.3,76,0.598880287,0.4929057
SEN,SSP5,2045,9.477899602,70.778,27.5,77.4,0.623519686,0.5090582
SEN,SSP5,2050,9.739834571,74.188,29.7,78.7,0.647830154,0.5246748
SEN,SSP5,2055,9.978981536,77.23,31.9,80,0.674121115,0.5400317
SEN,SSP5,2060,10.19016423,79.931,34.2,81.4,0.699462065,0.5547139
SEN,SSP5,2065,10.36635761,82.321,36.5,82.8,0.719403907,0.5664706
SEN,SSP5,2070,10.51463561,84.43,38.8,84.2,0.742880022,0.5796281
SEN,SSP5,2075,10.64206947,86.289,41.1,85.6,0.762108641,0.5908123
SEN,SSP5,2080,10.75130014,87.926,43.5,87.1,0.78022982,0.6010321
SEN,SSP5,2085,10.84690726,89.366,45.9,88.4,0.797365755,0.6105927
SEN,SSP5,2090,10.93326553,90.632,48.2,89.8,0.813135608,0.6190401
SEN,SSP5,2095,11.01254989,91.746,50.5,91.2,0.833078792,0.6295375
SEN,SSP5,2100,11.06478692,92.726,52.7,92.5,0.833078792,0.6295375
SLB,SSP1,2030,7.890064247,34.567,22.5,74.2,0.463835291,0.4517721
SLB,SSP1,2035,8.169905261,39.878,24.2,75.5,0.497789775,0.4737162
SLB,SSP1,2040,8.447955196,45.251,26.3,76.7,0.532762084,0.494657
SLB,SSP1,2045,8.716087799,50.546,28.6,78,0.56612013,0.5138618
SLB,SSP1,2050,8.974857822,55.642,31,79.3,0.598459382,0.5318487
SLB,SSP1,2055,9.209728011,60.449,33.4,80.6,0.625774393,0.5469803
SLB,SSP1,2060,9.424396861,64.906,36,81.8,0.65547541,0.5625115
SLB,SSP1,2065,9.611802287,68.981,38.5,83.1,0.684540569,0.5773747
SLB,SSP1,2070,9.776330641,72.667,41.1,84.4,0.708872658,0.5898218
SLB,SSP1,2075,9.916217837,75.97,43.7,85.7,0.731943017,0.6013414
SLB,SSP1,2080,10.03521305,78.912,46.3,87,0.75727222,0.6134423
SLB,SSP1,2085,10.13668788,81.518,48.8,88.3,0.777287225,0.6229101
SLB,SSP1,2090,10.22765595,83.817,51.2,89.6,0.796177804,0.6316515
SLB,SSP1,2095,10.31012175,85.84,53.6,90.8,0.814655777,0.6401312
SLB,SSP1,2100,10.37000936,87.616,55.9,92.1,0.814655777,0.6401312
SLB,SSP2,2030,7.795163077,29.703,21.6,73.1,0.410151341,0.4153685
SLB,SSP2,2035,7.980855748,32.311,22.8,73.9,0.43061855,0.4295174
SLB,SSP2,2040,8.146847724,34.96,24,74.6,0.449644063,0.4424481
SLB,SSP2,2045,8.304106992,37.628,25.4,75.4,0.468337187,0.4548775
SLB,SSP2,2050,8.453759694,40.294,26.9,76.1,0.487003292,0.4670225
SLB,SSP2,2055,8.593625528,42.938,28.4,76.9,0.509392981,0.4805127
SLB,SSP2,2060,8.725743903,45.541,30,77.6,0.527620355,0.4919255
SLB,SSP2,2065,8.851248969,48.089,31.6,78.4,0.545425341,0.5028801
SLB,SSP2,2070,8.973213104,50.568,33.4,79.1,0.566652913,0.5150584
SLB,SSP2,2075,9.089375806,52.968,35.2,79.8,0.583586838,0.5251375
SLB,SSP2,2080,9.203096428,55.28,37,80.6,0.60019202,0.5348707
SLB,SSP2,2085,9.312502362,57.5,38.8,81.3,0.621431931,0.5466278
SLB,SSP2,2090,9.420206256,59.625,40.6,82.1,0.639032295,0.5567361
SLB,SSP2,2095,9.524352214,61.651,42.2,82.8,0.659970274,0.5680921
SLB,SSP2,2100,9.59554005,63.58,43.7,83.6,0.659970274,0.5680921
SLB,SSP3,2030,7.751807745,25.881,21,72.1,0.370836734,0.3851133
SLB,SSP3,2035,7.894033694,26.512,21.7,72.3,0.381588046,0.3913188
SLB,SSP3,2040,8.008176507,27.173,22.3,72.6,0.386459095,0.3945995
SLB,SSP3,2045,8.101385042,27.864,22.9,72.8,0.390579046,0.3974127
SLB,SSP3,2050,8.177139157,28.587,23.7,73,0.394482909,0.4000894
SLB,SSP3,2055,8.240855671,29.345,24.4,73.2,0.402149027,0.4043746
SLB,SSP3,2060,8.293539627,30.14,25.3,73.3,0.405830225,0.4069081
SLB,SSP3,2065,8.335139645,30.973,26.3,73.5,0.409423143,0.4093843
SLB,SSP3,2070,8.368298432,31.846,27.4,73.7,0.412975226,0.4118326
SLB,SSP3,2075,8.394566935,32.762,28.5,73.8,0.416438959,0.4142236
SLB,SSP3,2080,8.418498912,33.723,29.6,74,0.419895179,0.4166073
SLB,SSP3,2085,8.439533128,34.732,30.7,74.1,0.427248416,0.420683
SLB,SSP3,2090,8.459353203,35.791,31.7,74.3,0.430783712,0.4231105
SLB,SSP3,2095,8.477559739,36.901,32.7,74.4,0.43435629,0.4255585
SLB,SSP3,2100,8.43684754,38.067,33.4,74.6,0.43435629,0.4255585
SLB,SSP5,2030,7.911282688,34.567,22.4,74.2,0.452312095,0.4414069
SLB,SSP5,2035,8.207782708,39.878,24.2,75.5,0.484683168,0.4624768
SLB,SSP5,2040,8.504201661,45.251,26.3,76.7,0.5187717,0.4833273
SLB,SSP5,2045,8.791441335,50.546,28.6,78,0.551737805,0.5029938
SLB,SSP5,2050,9.069297634,55.642,31,79.3,0.584031983,0.5218218
SLB,SSP5,2055,9.323138529,60.449,33.5,80.6,0.61156582,0.5380577
SLB,SSP5,2060,9.556187107,64.906,36.1,81.8,0.641702494,0.5548759
SLB,SSP5,2065,9.761280568,68.981,38.6,83.1,0.671373373,0.5711407
SLB,SSP5,2070,9.942713399,72.667,41.2,84.4,0.696428158,0.585041
SLB,SSP5,2075,10.09883687,75.97,43.8,85.7,0.720296648,0.598018
SLB,SSP5,2080,10.23340965,78.912,46.4,87,0.747173079,0.6119814
SLB,SSP5,2085,10.35013284,81.518,49,88.3,0.76992397,0.623978
SLB,SSP5,2090,10.45616265,83.817,51.4,89.6,0.792646964,0.6358506
SLB,SSP5,2095,10.55371998,85.84,53.8,90.8,0.815211262,0.6475391
SLB,SSP5,2100,10.6287953,87.616,56,92.1,0.815211262,0.6475391
SLE,SSP1,2030,7.727510287,57.163,22.5,63,0.389783691,0.3481283
SLE,SSP1,2035,8.000887955,63.351,24.4,64.5,0.424974838,0.3772723
SLE,SSP1,2040,8.284078631,68.773,26.5,66,0.457871065,0.4036038
SLE,SSP1,2045,8.567718676,73.442,28.7,67.4,0.493002497,0.4291452
SLE,SSP1,2050,8.850009261,77.422,30.9,68.9,0.523648415,0.4515302
SLE,SSP1,2055,9.114834004,80.795,33.2,70.3,0.557696831,0.4743197
SLE,SSP1,2060,9.357237244,83.646,35.6,71.7,0.586853501,0.4939108
SLE,SSP1,2065,9.568564733,86.054,37.9,73.1,0.618226445,0.5133483
SLE,SSP1,2070,9.753001703,88.091,40.2,74.5,0.644152447,0.5296153
SLE,SSP1,2075,9.91214533,89.815,42.4,76,0.672087154,0.5459479
SLE,SSP1,2080,10.04828077,91.278,44.5,77.4,0.694746554,0.5595436
SLE,SSP1,2085,10.16524287,92.52,46.5,78.8,0.715613134,0.5716558
SLE,SSP1,2090,10.26799972,93.579,48.3,80.2,0.738691806,0.5840785
SLE,SSP1,2095,10.36192671,94.481,50.2,81.6,0.756891849,0.5941086
SLE,SSP1,2100,10.42901098,95.252,51.8,83,0.756891849,0.5941086
SLE,SSP2,2030,7.627159384,48.458,21.8,61.9,0.346817329,0.3106631
SLE,SSP2,2035,7.787798059,51.124,23.1,62.8,0.365755109,0.3296663
SLE,SSP2,2040,7.930865229,53.698,24.4,63.7,0.384888322,0.3484709
SLE,SSP2,2045,8.080546385,56.168,25.8,64.6,0.407472279,0.3679533
SLE,SSP2,2050,8.231124916,58.53,27.4,65.5,0.430155718,0.3870048
SLE,SSP2,2055,8.381213299,60.779,28.9,66.4,0.448378725,0.4033195
SLE,SSP2,2060,8.525363712,62.915,30.4,67.4,0.469227274,0.4196454
SLE,SSP2,2065,8.667358126,64.938,32,68.3,0.489194296,0.4347722
SLE,SSP2,2070,8.807504292,66.85,33.5,69.2,0.508590366,0.4491336
SLE,SSP2,2075,8.946260692,68.654,35.1,70.1,0.526879203,0.4621902
SLE,SSP2,2080,9.080910301,70.353,36.5,71,0.544849632,0.474669
SLE,SSP2,2085,9.209920651,71.954,37.9,71.9,0.562508588,0.486588
SLE,SSP2,2090,9.332830943,73.46,39.1,72.8,0.579674572,0.4978478
SLE,SSP2,2095,9.450547664,74.876,40.3,73.7,0.59989297,0.5099369
SLE,SSP2,2100,9.527509821,76.207,41.4,74.6,0.59989297,0.5099369
SLE,SSP3,2030,7.597498314,43.366,21.3,60.9,0.29575682,0.2585611
SLE,SSP3,2035,7.731356248,43.623,22.2,61.3,0.298262615,0.2611306
SLE,SSP3,2040,7.841400488,43.897,23,61.6,0.300526196,0.2635477
SLE,SSP3,2045,7.944469952,44.189,23.8,62,0.302383343,0.2654868
SLE,SSP3,2050,8.03160686,44.502,24.7,62.4,0.304011671,0.2670579
SLE,SSP3,2055,8.107454353,44.836,25.8,62.9,0.305925058,0.2688029
SLE,SSP3,2060,8.171459042,45.192,26.8,63.2,0.307714205,0.2702447
SLE,SSP3,2065,8.226921588,45.573,27.9,63.5,0.309732815,0.2718259
SLE,SSP3,2070,8.273509707,45.98,29,63.8,0.311457833,0.2729991
SLE,SSP3,2075,8.314819163,46.414,30.2,64.2,0.313689148,0.2747069
SLE,SSP3,2080,8.351078517,46.879,31.2,64.5,0.315506648,0.2759324
SLE,SSP3,2085,8.383058469,47.374,32.2,64.9,0.317832897,0.277694
SLE,SSP3,2090,8.413084195,47.904,33.1,65.3,0.320251092,0.27951
SLE,SSP3,2095,8.442752632,48.47,33.9,65.6,0.322294592,0.280868
SLE,SSP3,2100,8.414308456,49.074,34.5,66,0.322294592,0.280868
SLE,SSP5,2030,7.748629252,57.163,22.5,63,0.387263416,0.3413358
SLE,SSP5,2035,8.041435355,63.351,24.3,64.5,0.423683616,0.3706819
SLE,SSP5,2040,8.346185931,68.773,26.4,66,0.458212412,0.3978453
SLE,SSP5,2045,8.652367446,73.442,28.6,67.4,0.495191919,0.4246389
SLE,SSP5,2050,8.957132359,77.422,30.9,68.9,0.527799948,0.4485583
SLE,SSP5,2055,9.24427548,80.795,33.2,70.3,0.563865007,0.4730666
SLE,SSP5,2060,9.508389226,83.646,35.6,71.7,0.595045572,0.4944828
SLE,SSP5,2065,9.740585955,86.054,37.9,73.1,0.628388314,0.5157753
SLE,SSP5,2070,9.944937314,88.091,40.1,74.5,0.656158287,0.5338524
SLE,SSP5,2075,10.12327032,89.815,42.3,76,0.685766396,0.5518991
SLE,SSP5,2080,10.27805849,91.278,44.4,77.4,0.709923578,0.5670915
SLE,SSP5,2085,10.41343355,92.52,46.3,78.8,0.732140498,0.5806873
SLE,SSP5,2090,10.53451347,93.579,48.2,80.2,0.756456683,0.594492
SLE,SSP5,2095,10.64666543,94.481,50,81.6,0.77644933,0.6062093
SLE,SSP5,2100,10.73206511,95.252,51.6,83,0.77644933,0.6062093
SLV,SSP1,2030,9.339934442,82.077,31.9,80.4,0.558319242,0.4345212
SLV,SSP1,2035,9.489956836,85.331,34.7,82.1,0.587421292,0.4599836
SLV,SSP1,2040,9.656805494,88.003,37.5,83.7,0.613133946,0.4824431
SLV,SSP1,2045,9.819838728,90.191,40.4,85.4,0.642569423,0.5051258
