ISO3,year,government_effectiveness,control_of_corruption,gdp_per_capita_log,urban_share,median_age,life_expectancy,locc
IND,2017,0.581999807,0.433121737,8.723347990745332,33.1821328157539,25.961,70.12100000000001,4.8
IND,2018,0.610922301,0.436453089,8.812094105039762,33.4984353473598,26.313,70.46799999999999,4.6
IND,2019,0.611691545,0.434354345,8.874996890904765,33.8139578818147,26.668,70.7995,4.5
IND,2020,0.581320686,0.42703618,8.848835989027325,34.9,28.1,69.45,4.3
IND,2021,0.560073078,0.4176704429999999,8.99342967780456,34.4425517181304,27.348,67.35249999999999,4.3
IND,2022,0.5793691289999999,0.419344499,9.127733183791769,34.7555673994206,27.684,71.75399999999999,4.4
IND,2023,0.595575797,0.410674847,9.242178116565796,35.0676918424186,28.06,72.06,4.2
IND,2024,0.592076282,0.418767696,9.320089949877945,35.3788972368389,,72.2923,4.2
IND,2025,,,9.012175452152636,41.355,29.8,72.25,4.4
IRL,2015,0.816163225,0.803020088,11.178686452141166,62.5,36.2,81.9,2.005447862966631
IRL,2016,0.78873907,0.809766982,11.198390319397518,62.7229399123734,35.742,81.69999999999999,2.0
IRL,2017,0.781121019,0.793924074,11.295395539404698,62.9035196521232,36.13,82.2,1.8
IRL,2018,0.796806257,0.7929758389999999,11.365577252728404,63.0844503476779,36.5,82.25,1.8
IRL,2019,0.7668685719999999,0.786004371,11.429789464995414,63.2737009154127,36.883,82.75,1.9
IRL,2020,0.8051336839999998,0.801580961,11.490679064354504,63.7,38.0,82.85,1.9
IRL,2021,0.828094272,0.80479056,11.66910504890888,63.6774229356985,37.643,82.30000000000001,1.8
IRL,2022,0.8450792069999999,0.8117975919999999,11.838788174789256,63.8920250215059,37.997,82.55000000000001,1.9
IRL,2023,0.836350611,0.7995613819999999,11.772845260699423,64.1152082461268,38.416,82.9,1.7
IRL,2024,0.826755532,0.79686442,11.801388258457656,64.3470379255585,,82.59315000000001,1.6
IRL,2025,,,11.701238604060176,68.658,39.9,83.80000000000001,3.0
IRN,2015,0.461729581,0.291364273,,73.4,29.7,76.0,5.046796695825288
IRN,2016,0.473901809,0.345728163,,,,,4.9
IRN,2017,0.475024565,0.336625039,,,,,4.7
IRN,2018,0.460373048,0.287856927,,,,,4.6
IRN,2019,0.432270684,0.2777613,,,,,4.5
IRN,2020,0.375907798,0.254997346,,75.9,32.1,75.85,4.4
IRN,2021,0.385725219,0.250474517,,,,,4.5
IRN,2022,0.375806922,0.24943143,,,,,4.4
IRN,2023,0.36947486,0.241493632,,,,,4.6
IRN,2024,0.376106029,0.246329658,,,,77.90635,4.5
IRN,2025,,,9.65068478839322,77.92,34.7,78.44999999999999,5.6
IRQ,2015,0.250632234,0.115209419,9.141468855482184,69.9,19.5,70.4,7.019946165867648
IRQ,2016,0.301091758,0.194922597,9.11373423773199,69.9123778259643,18.68,68.7045,7.1
IRQ,2017,0.301111727,0.193847104,9.229325184449424,69.8944511190753,18.885,69.756,7.0
IRQ,2018,0.304485245,0.17962609,9.395524587574329,69.8765148865842,19.118,71.0355,6.9
IRQ,2019,0.298230474,0.186396013,9.413166249249867,69.8683395385742,19.363,71.16900000000001,7.0
IRQ,2020,0.276607343,0.201393472,9.266146861690697,70.9,20.5,71.2,6.8
IRQ,2021,0.274041568,0.200427829,9.45185443347959,69.8682708740234,19.843,70.63,6.6
IRQ,2022,0.275438368,0.200561464,9.574367270393946,69.8682861328125,20.093,71.95349999999999,6.5
IRQ,2023,0.252876422,0.191731762,9.592367697926138,69.868278503418,20.345,72.2405,6.5
IRQ,2024,0.299154103,0.234634646,9.579440115908117,69.8861494108913,,72.3435,6.5
IRQ,2025,,,9.239090411225082,73.947,21.7,73.0,4.9
ISL,2015,0.807820565,0.877635339,10.803670530223252,93.7,35.9,82.4,2.212493876063976
ISL,2016,0.782310332,0.877591972,10.8870704581643,93.7822647094726,35.179,82.25,2.0
ISL,2017,0.7989594879999999,0.856889375,10.926630543929996,93.7718982310092,35.306,82.69999999999999,1.9
ISL,2018,0.821325789,0.8604672689999999,10.95427014906639,93.8526667025487,35.366,82.9,1.9
ISL,2019,0.820552286,0.8481763869999999,11.010792251571472,93.9770847416131,35.454,83.2,2.0
ISL,2020,0.81745221,0.8514579239999999,10.929470821700034,93.9,36.5,83.35,1.9
ISL,2021,0.863507296,0.854723045,11.028582935682085,94.2108206403841,35.718,83.19999999999999,1.8
ISL,2022,0.8309274019999999,0.812447123,11.229671611264026,94.1787071228028,35.747,82.15,1.9
ISL,2023,0.832339776,0.815038768,11.309688063922476,94.1518261784801,35.808,82.65,1.9
ISL,2024,0.833448105,0.848729102,11.341625096632692,94.1819039916522,,83.04525,2.0
ISL,2025,,,10.976356986281475,95.546,38.3,84.55,1.8
ISR,2015,0.786600009,0.648053289,10.48767866996516,92.2,29.8,82.6,2.578304832390443
ISR,2016,0.810271611,0.703407737,10.550307011604964,91.6894623646632,28.816,82.45,2.3
ISR,2017,0.813967141,0.6422945369999999,10.58331816299866,91.6701057535759,28.857,82.6,2.3
ISR,2018,0.7851094929999999,0.628305511,10.6013732634001,91.6456193546346,28.89,82.85,2.0
ISR,2019,0.818544555,0.6407143,10.629227238848708,91.6154002002652,28.935,82.85,2.1
ISR,2020,0.7400684710000001,0.61887832,10.62023615587033,92.6,30.0,83.1,2.1
ISR,2021,0.822501258,0.665764353,10.739914010065442,91.5353517549466,29.048,82.55,2.1
ISR,2022,0.809687007,0.658259602,10.88966003192071,91.4979834273327,29.086,82.75,2.0
ISR,2023,0.777243629,0.6549118749999999,10.918196934845035,91.5089569794505,29.15,83.25,2.2
ISR,2024,0.7414101080000001,0.651273135,10.95493444206619,91.536188843818,,82.69139999999999,1.9
ISR,2025,,,10.735595337383902,95.289,30.4,84.55,1.9
ITA,2015,0.595378608,0.434457507,10.529008239623492,69.6,45.2,82.94999999999999,2.4810463912675
ITA,2016,0.597770308,0.503897538,10.608626617170856,69.5969232525286,44.793,83.3,2.5
ITA,2017,0.588834672,0.517990463,10.648808299022276,69.5180784259382,45.177,83.0,2.4
ITA,2018,0.598004841,0.528685098,10.677908235036435,69.4800033569336,45.571,83.4,2.4
ITA,2019,0.602576967,0.535807568,10.750683490214271,69.5050010681153,45.998,83.55000000000001,2.3
ITA,2020,0.6199052829999999,0.5858205949999999,10.701797206530268,71.0,47.2,83.7,2.2
ITA,2021,0.6251639569999999,0.5877375079999999,10.816280040909026,69.4812507629394,46.773,82.7,2.2
ITA,2022,0.6529879219999999,0.5947058789999999,10.95537320090607,69.4839779766539,47.116,82.75,2.2
ITA,2023,0.6793296879999999,0.5942183209999999,11.002597579185434,69.5381540123301,47.461,83.75,2.2
ITA,2024,0.6674576360000001,0.590516772,11.035119758769032,69.6047535143071,,83.81295,2.1
ITA,2025,,,10.717398846656252,74.129,49.1,85.05,3.4
JAM,2015,0.554822033,0.377328558,9.1565333201831,54.8,28.6,72.05,4.086540071901757
JAM,2016,0.6057701799999999,0.444767583,9.205130973364987,55.549259277615,28.271,72.0555,4.3
JAM,2017,0.6027848429999999,0.4455161349999999,9.255933782274491,55.9152267548307,28.759,71.88499999999999,3.9
JAM,2018,0.6106089219999999,0.44316923,9.282915946652697,56.297410990325,29.251,71.621,3.8
JAM,2019,0.610939956,0.465657717,9.29146047107854,56.6957957395074,29.746,71.5465,3.7
JAM,2020,0.588600916,0.46233857,9.186493541878724,56.3,31.1,72.3,3.6
JAM,2021,0.5794445709999999,0.461312082,9.2525077948106,57.5411017937226,30.68,69.1105,3.6
JAM,2022,0.562887658,0.462595091,9.383265450605348,57.9879906034775,31.153,71.488,3.6
JAM,2023,0.545486815,0.450927851,9.4454840564641,58.4510149367429,31.673,71.4845,3.6
JAM,2024,0.5467050419999999,0.459061284,9.46422773227168,58.9301585439922,,71.61105,3.6
JAM,2025,,,9.26400027010476,61.78,33.6,74.55,3.6
JOR,2015,0.529158095,0.490650598,9.101315367872042,90.3,22.3,75.8,4.667626119618527
JOR,2016,0.583898205,0.519215177,9.076566505306747,90.56272794707,21.828,75.69999999999999,4.4
JOR,2017,0.567296726,0.514506288,9.134054762343224,90.8764609714428,22.182,76.223,4.1
JOR,2018,0.5308797089999999,0.493577169,9.109679663647611,91.2008859099729,22.542,76.64500000000001,4.2
JOR,2019,0.5155675439999999,0.496648882,9.151553045821958,91.515966492507,22.906,77.01849999999999,4.2
JOR,2020,0.53554851,0.507071714,9.167349445060946,91.4,23.9,75.45,4.3
JOR,2021,0.537294447,0.482133212,9.125054359643748,92.117972910453,23.606,74.406,4.3
JOR,2022,0.54118084,0.483134561,9.203037178486603,92.4048379066163,23.943,77.231,4.3
JOR,2023,0.589409204,0.500010677,9.25069905425238,92.682236868336,24.279,77.9505,4.4
JOR,2024,0.555444973,0.533644396,9.289289341107883,92.9501393764286,,78.1135,4.2
JOR,2025,,,9.193612951713323,93.412,25.6,77.75,3.4
JPN,2015,0.867321842,0.792374186,10.618856172264628,91.4,46.8,84.19999999999999,2.120534165684526
JPN,2016,0.866068501,0.771095449,10.611448679326989,91.4541254852142,46.195,84.06,1.6
JPN,2017,0.8463862139999999,0.777326178,10.63210360304266,91.5498419685883,46.535,84.17500000000001,1.5
JPN,2018,0.8682386679999999,0.7600988909999999,10.64879861176106,91.6377318609728,46.889,84.285,1.5
JPN,2019,0.870499696,0.768716644,10.661442385471664,91.7164207898107,47.262,84.43,1.5
JPN,2020,0.864392038,0.7680271759999999,10.655509464251576,91.8,48.8,85.25,1.5
JPN,2021,0.8348218249999999,0.773143791,10.699988582863485,91.8741049279527,48.123,84.52,1.5
JPN,2022,0.908264358,0.7704179649999999,10.761980726462506,91.9776532428406,48.548,84.07,1.5
JPN,2023,0.900027288,0.7493374190000001,10.8329267896338,92.0826903891473,48.958,84.11500000000001,1.5
JPN,2024,0.919378443,0.75322857,10.859752015035522,92.1901718034531,,84.85605000000001,1.5
JPN,2025,,,10.677271891270594,93.977,50.8,86.25,1.0
KAZ,2015,0.489319382,0.234191936,10.020575463905624,57.2,29.5,71.1,4.225454800325193
KAZ,2016,0.492500947,0.31934061,10.044252784030569,56.7476265001667,28.463,72.36500000000001,4.0
KAZ,2017,0.515791733,0.328195391,10.084685988431067,57.4586448748837,28.675,72.799,3.8
KAZ,2018,0.493256814,0.37635571,10.130468873632552,58.2388038921695,28.882,73.16550000000001,3.7
KAZ,2019,0.524896065,0.436609232,10.264278502024473,59.0832474269546,29.063,73.47049999999999,3.8
KAZ,2020,0.523568797,0.4202284669999999,10.276423372585814,57.7,30.5,70.55,3.8
KAZ,2021,0.516869126,0.423932789,10.402620631324142,61.030254280267,29.286,70.10849999999999,3.7
KAZ,2022,0.5445811709999999,0.439682585,10.48835562880912,61.444157327248,29.348,73.369,3.6
KAZ,2023,0.542964071,0.433548024,10.55880782177552,61.7560919499181,29.464,74.253,3.7
KAZ,2024,0.541941626,0.464968168,10.618663600319431,62.072531584162,,74.39045,3.6
KAZ,2025,,,10.228884272579377,62.678,30.4,73.25,3.3
KEN,2015,0.444372374,0.198203271,8.210213074821956,25.7,18.8,62.5,6.573053756194732
KEN,2016,0.451848965,0.29621069,8.272992781552956,31.6502520105647,17.85,62.562,6.6
KEN,2017,0.454430061,0.296658756,8.33740839890593,31.5383650847102,18.056,62.766000000000005,6.4
KEN,2018,0.446331802,0.309703838,8.391983883403983,31.3940041639796,18.293,62.8655,6.3
KEN,2019,0.456736783,0.314670524,8.452628605566304,31.1895566421135,18.541,62.9795,6.2
KEN,2020,0.44030085,0.326627583,8.474822740003459,28.0,19.8,62.6,6.2
KEN,2021,0.445971582,0.334673896,8.582766008827676,31.2879334021971,19.021,61.30200000000001,6.0
KEN,2022,0.448757346,0.326476662,8.679860026710678,31.4307820066946,19.272,63.5965,5.9
KEN,2023,0.4525233809999999,0.324824001,8.75100587208126,31.6330340816429,19.526,63.6895,5.8
KEN,2024,0.455482916,0.316245639,8.801489177408206,31.8937831721599,,63.87935,5.8
KEN,2025,,,8.593020231839239,33.193,21.0,64.35,5.7
KGZ,2015,0.318167875,0.165722562,8.331676944799533,35.8,24.1,70.6,5.179360818470111
KGZ,2016,0.339067407,0.2376712,8.434628562240661,35.0515747230627,24.108,,4.6
KGZ,2017,0.374590582,0.244076775,8.507893594062194,34.9980805726839,24.224,,4.5
KGZ,2018,0.408044874,0.267106743,8.471765137345932,34.9408997219466,24.33,,4.5
KGZ,2019,0.3830491389999999,0.279641091,8.576259438777772,34.8805205758044,24.47,,4.5
KGZ,2020,0.399413965,0.266328335,8.552282684171571,36.9,24.6,70.9,4.5
KGZ,2021,0.349636982,0.244075925,8.654600857552541,34.7521210171204,24.806,,4.4
KGZ,2022,0.319268067,0.235160096,8.791411864267184,34.7003053497743,24.975,,4.3
KGZ,2023,0.318166933,0.236346513,8.895367418190027,34.706439175362,25.127,,4.3
KGZ,2024,0.340644026,0.248510339,8.988752440610337,34.7219977865937,,71.8553,4.2
KGZ,2025,,,8.561526554391813,43.596,25.1,72.75,4.3
KHM,2015,0.361922592,0.173034746,8.396977083615218,22.2,25.0,70.4,6.918273283913484
KHM,2016,0.402121214,0.208866282,8.465504931717057,32.4767436038024,23.595,69.54499999999999,6.8
KHM,2017,0.422538135,0.209237633,8.527156109546844,35.0127905056235,24.006,69.75450000000001,6.5
KHM,2018,0.419076886,0.189374757,8.633549586835523,37.6404336372742,24.45,69.908,6.5
KHM,2019,0.4132226999999999,0.207533478,8.724856645138036,39.5830241256026,24.842,70.0435,6.6
KHM,2020,0.398596888,0.252346981,8.689877425327698,24.2,27.0,70.55,6.2
KHM,2021,0.388301377,0.257560532,8.736414284699956,40.1091858128847,25.35,69.2355,6.1
KHM,2022,0.423466179,0.253269003,8.841999974654563,40.374616187368,25.596,70.4555,6.1
KHM,2023,0.432504809,0.251511491,8.913379498567133,40.6290788072508,25.844,70.59899999999999,5.9
KHM,2024,0.456336334,0.228998654,8.983047414306078,40.8727033252729,,70.75280000000001,6.0
KHM,2025,,,8.53307287084332,28.728,28.4,72.1,5.7
KIR,2015,,,7.745263864127514,51.6,21.9,66.55,6.979883694990544
KIR,2016,,,7.80906743158177,51.7710553002321,21.465,65.6965,6.5
KIR,2017,,,7.848569094109172,52.9734697275451,21.636,65.684,6.0
KIR,2018,,,7.89049373124397,54.5004023142497,21.812,65.703,6.1
KIR,2019,,,7.924049873983441,56.2846727145489,21.993,65.76150000000001,5.8
KIR,2020,,,7.905038259514802,55.6,22.6,67.3,5.3
KIR,2021,,,8.01317567293784,59.6364645301985,22.363,64.0595,5.3
KIR,2022,,,8.110530670089503,60.5739126559419,22.529,66.16550000000001,5.2
KIR,2023,,,8.156383449000487,61.5244676194408,22.686,66.375,5.2
KIR,2024,,,8.216716535457268,62.4620431275642,,66.50559999999999,4.8
KIR,2025,,,7.526785824181279,61.54,23.5,67.95,4.5
KNA,2015,,,,30.8,,,3.099894478753115
KNA,2016,,,,31.2806171906169,,,2.9
KNA,2017,,,,31.3169642505921,,,3.5
KNA,2018,,,,31.3607229995076,,,3.3
KNA,2019,,,,31.4121818392285,,,3.2
KNA,2020,,,,30.8,,,3.0
KNA,2021,,,,31.5393525093972,,,2.9
KNA,2022,,,,31.6156404983167,,,2.9
KNA,2023,,,,31.7007809622822,,,2.8
KNA,2024,,,,31.795061903951,,,3.0
KNA,2025,,,,36.614,,,3.0
KOR,2015,0.710221916,0.516821405,,81.6,,,2.394301383667471
KOR,2016,0.744078722,0.550047204,,,,,2.0
KOR,2017,0.743374479,0.5651282,,,,,1.9
KOR,2018,0.7829966279999999,0.588116187,,,,,1.9
KOR,2019,0.829882538,0.602693169,,,,,1.9
KOR,2020,0.8228545359999999,0.63154697,,81.4,,,1.8
KOR,2021,0.8296003669999998,0.632670395,,,,,1.7
KOR,2022,0.802050057,0.644874887,,,,,1.6
KOR,2023,0.80420774,0.656442296,,,,,1.6
KOR,2024,0.802483639,0.6505119719999999,,,,,1.5
KOR,2025,,,10.784860389597831,82.533,,,1.4
KWT,2015,0.497477378,0.378828612,10.720340385045276,,33.3,80.4,4.075820428786662
KWT,2016,0.512857028,0.409980663,10.642137927894472,,33.743,79.709,3.7
KWT,2017,0.511983719,0.3989710499999999,10.748616275268391,,34.569,79.9475,3.5
KWT,2018,0.538322783,0.42293308,10.84682387408053,,35.425,80.138,3.7
KWT,2019,0.491573876,0.451303189,10.83374036207569,,36.212,81.995,3.9
KWT,2020,0.491596372,0.44714908,10.632525956864178,,37.4,80.19999999999999,3.7
KWT,2021,0.519172115,0.466273727,10.832733157176976,,34.789,78.75,3.6
KWT,2022,0.578274003,0.494163343,10.915870018059728,,33.463,80.6,3.5
KWT,2023,0.573510373,0.512150963,10.87852766361419,,34.499,83.2,3.7
KWT,2024,0.577161007,0.522744755,10.867493526722214,,,80.72200000000001,3.7
KWT,2025,,,10.71821552413912,,40.5,81.95,3.8
LAO,2015,0.400354756,0.220602994,,33.1,22.9,67.5,6.290460560373421
LAO,2016,0.462407632,0.286714232,,,,,6.5
LAO,2017,0.46802184,0.274339995,,,,,6.2
LAO,2018,0.387184124,0.253842891,,,,,6.2
LAO,2019,0.3661840379999999,0.254876444,,,,,6.1
LAO,2020,0.364473703,0.263811847,,36.3,24.3,68.45,5.8
LAO,2021,0.368903673,0.260482458,,,,,6.0
LAO,2022,0.375273689,0.27665342,,,,,6.0
LAO,2023,0.366901055,0.283290599,,,,,5.9
LAO,2024,0.40025976,0.280202267,,,,69.2752,5.7
LAO,2025,,,9.028358043793167,42.843,26.0,69.4,5.7
LBN,2015,0.40773521,0.227017956,9.743664883993048,88.1,29.7,79.4,4.508387642477551
LBN,2016,0.465587818,0.262159388,9.849062522540114,88.835892633396,28.438,78.202,4.3
LBN,2017,0.470247091,0.26168019,9.950553609727557,89.0519233886895,28.414,78.101,4.1
LBN,2018,0.41624502,0.231423367,9.99813789970896,89.272833088641,28.266,78.1765,4.2
LBN,2019,0.392409451,0.229844669,9.985549675590146,89.4986743521503,27.946,78.12950000000001,4.2
LBN,2020,0.328837928,0.229471597,9.696445248326548,88.9,28.9,76.7,4.2
LBN,2021,0.307937803,0.223773322,9.358741024181027,89.965362045441,27.954,73.68950000000001,4.3
LBN,2022,0.310782366,0.232081318,9.416772317474251,90.206313713022,28.106,77.92150000000001,4.3
LBN,2023,0.286719925,0.224433844,9.439452707534954,90.4524074197598,28.323,77.739,4.4
LBN,2024,0.293664046,0.21457146,,90.703695784554,,77.86695,4.5
LBN,2025,,,9.465978320266627,92.064,29.9,80.85,5.7
LBR,2015,0.220635726,0.281523563,7.200747823940388,49.8,18.6,60.45,7.487543200358113
LBR,2016,0.288306674,0.306987424,7.306756752136343,51.2687310234384,17.594,60.4775,8.0
LBR,2017,0.288259308,0.305931504,7.417547256661418,51.7957569553849,17.625,60.771,7.9
LBR,2018,0.28051983,0.279025323,7.495390551301357,52.3245795497906,17.682,60.994,7.6
LBR,2019,0.263310919,0.277934547,7.54935755967745,52.85526226447,17.766,61.2275,7.7
LBR,2020,0.245966387,0.292985565,7.414284340606176,52.1,18.8,61.3,7.6
LBR,2021,0.255339571,0.278235114,7.339023877092364,53.9224618859098,18.024,61.163,7.7
LBR,2022,0.254488817,0.266433732,7.433414000726697,54.4591057083,18.18,61.9315,7.8
LBR,2023,0.277099257,0.273677631,7.4925003276523805,54.997863482224,18.358,62.1595,7.8
LBR,2024,0.271075325,0.266541519,7.5342518757790655,55.5387986654968,,62.32225,7.8
LBR,2025,,,7.3409939865667715,58.151,19.7,62.7,7.1
LBY,2015,0.167888023,0.058038428,9.792737904867156,79.3,,,6.855194642526698
LBY,2016,0.189329553,0.155138509,9.738672914100508,87.8160056703177,,,6.8
LBY,2017,0.21616129,0.152702096,9.799571481132944,87.8166729870528,,,6.7
LBY,2018,0.21172047,0.171683899,9.845822164157982,87.818484275334,,,6.7
LBY,2019,0.211293557,0.165504948,9.692402764088287,87.8220115209342,,,6.9
LBY,2020,0.195931557,0.170589216,9.30153290820682,80.7,,,6.7
LBY,2021,0.229726916,0.16476093,9.444741104508452,87.8365018271835,,,6.8
LBY,2022,0.209355533,0.168185109,9.414618254837633,87.8486088593786,,,6.9
LBY,2023,0.23190418,0.166288336,9.53582960266128,87.8647197919848,,,7.1
LBY,2024,0.237399254,0.168529802,9.568281128594824,87.8854066107749,,,6.8
LBY,2025,,,9.977122413222688,85.245,,,6.4
LCA,2015,0.488116475,0.573091294,9.571729759362864,18.5,31.5,73.4,3.797741151077163
LCA,2016,0.552171825,0.59418217,9.636047605941824,20.8164880000551,30.891,,3.7
LCA,2017,0.55220943,0.580106814,9.688496436488697,21.783720356472,31.317,,3.7
LCA,2018,0.552415828,0.570353896,9.766137508584354,22.9261241055144,31.741,,3.8
LCA,2019,0.571924772,0.574607533,9.83680866602827,24.2476974658382,32.16,,3.9
LCA,2020,0.536423161,0.555130096,9.60993223860061,18.8,33.6,73.30000000000001,3.9
LCA,2021,0.487756878,0.553468671,9.857504622418046,27.4443458949551,32.94,,3.9
LCA,2022,0.548914077,0.5537188359999999,10.110476245990528,29.097678526676,33.316,,3.8
LCA,2023,0.588922909,0.554898088,10.164870924259676,29.0976313248036,33.745,,3.9
LCA,2024,0.565559402,0.569490008,10.224386585211244,29.0973354237452,,72.95115,4.0
LCA,2025,,,9.68342603675178,22.884,35.6,75.8,3.7
LIE,2015,,,,14.3,,,2.294567828678443
LIE,2016,,,,14.4802918687379,,,1.2
LIE,2017,,,,14.5144332791067,,,1.3
LIE,2018,,,,14.5565184941154,,,1.3
LIE,2019,,,,14.6070830005951,,,1.2
LIE,2020,,,,14.4,,,1.1
LIE,2021,,,,14.6989159370696,,,1.1
LIE,2022,,,,14.6923070071538,,,1.2
LIE,2023,,,,14.6783761234077,,,1.0
LIE,2024,,,,14.657584904886,,,1.4
LIE,2025,,,,17.845,,,1.2
LKA,2015,0.502353108,0.35138795,9.41141592515022,18.3,31.5,75.6,4.266664974625172
LKA,2016,0.506200095,0.427737044,9.478729566119087,18.9747679368162,31.015,76.1225,4.4
LKA,2017,0.499814465,0.416238192,9.518594798471852,19.1507693078088,31.288,76.2195,4.1
LKA,2018,0.494433819,0.437112862,9.559448335931872,19.3241083384127,31.555,76.45949999999999,4.1
LKA,2019,0.499535152,0.445365376,9.55484827201622,19.4946326418437,31.816,76.656,4.1
LKA,2020,0.4913483249999999,0.4226740489999999,9.468148451978868,18.7,33.1,76.7,4.0
LKA,2021,0.467645248,0.4103876599999999,9.56914251739651,19.8266275195269,32.318,76.24600000000001,4.0
LKA,2022,0.415449098,0.407023234,9.560550286095111,19.9877933196367,32.561,77.24199999999999,4.0
LKA,2023,0.458075951,0.400247663,9.57884092782707,20.1455348442463,32.812,77.4185,4.0
LKA,2024,0.46002677,0.40066474,9.657113275623203,20.2996997058686,,77.59645,3.9
LKA,2025,,,9.43735340966418,22.967,34.3,77.7,5.0
LSO,2015,0.364988973,0.446386849,8.017850363694585,26.9,21.9,52.95,6.777114849576344
LSO,2016,0.392668932,0.48272216,7.986906604437578,35.5077950709441,20.448,52.8765,6.6
LSO,2017,0.39031953,0.4880544279999999,7.870478429231576,36.5283648068846,20.558,53.8305,6.7
LSO,2018,0.390551361,0.4827223629999999,7.875608614824177,37.569092747415,20.688,54.588,6.7
LSO,2019,0.3822707949999999,0.472835466,7.851015500078443,38.6040920446259,20.838,55.195,6.7
LSO,2020,0.375628193,0.476590109,7.847410038157108,29.0,22.9,53.900000000000006,6.8
LSO,2021,0.374651208,0.447303827,7.841800461879425,40.6551760851997,21.129,54.188,6.8
LSO,2022,0.3679778849999999,0.448920032,7.923460864049772,41.6703965165322,21.264,56.7545,6.8
LSO,2023,0.367512861,0.417700137,7.965881036354844,42.6781596804785,21.427,57.3135,6.8
LSO,2024,0.387584729,0.417332409,8.006755199015947,43.6780334209246,,57.73485,6.9
LSO,2025,,,7.8303157863479855,34.529,23.5,55.1,6.4
LTU,2015,0.745327714,0.573066112,10.20168632774269,67.2,42.8,75.25,2.894061453819915
LTU,2016,0.677749803,0.627256291,10.264617167217793,67.1894226074219,42.256,74.8,2.6
LTU,2017,0.660837298,0.615419001,10.351534503911935,67.1012954711914,42.676,75.6,2.4
LTU,2018,0.680850852,0.57027457,10.504846652776038,67.1464742010457,42.997,75.80000000000001,2.3
LTU,2019,0.678873629,0.6320034769999999,10.610632073856562,67.245735168457,43.14,76.4,2.4
LTU,2020,0.6998975919999999,0.6569536789999999,10.627714894332772,68.0,44.4,75.30000000000001,2.4
LTU,2021,0.703703584,0.665773988,10.733643482911315,68.1912117004395,43.052,74.15,2.3
LTU,2022,0.6967907099999999,0.6516271589999999,10.838325318970773,68.2866452426813,42.633,75.75,2.3
LTU,2023,0.6971245829999999,0.6583895319999999,10.865673726177755,68.575454583199,42.119,77.1,2.2
LTU,2024,0.747023169,0.679504044,10.920273167535026,68.8285833315315,,76.1065,2.2
LTU,2025,,,10.612862017439586,72.501,44.6,77.4,2.4
LUX,2015,0.85502394,0.913953782,11.5885864576994,90.2,39.2,81.9,1.603089992648478
LUX,2016,0.881416813,0.922099584,11.638369533892591,91.5357090052649,38.339,82.75,1.3
LUX,2017,0.8914737079999999,0.91323863,11.652564288775205,92.0963768119916,38.417,82.15,1.2
LUX,2018,0.891039445,0.92589641,11.666833951161394,92.6709441899184,38.458,82.35,1.2
LUX,2019,0.898818589,0.935806908,11.706613345525954,93.2589839734767,38.484,82.7,1.2
LUX,2020,0.898868696,0.925232852,11.71232321633254,91.5,39.5,82.75,1.3
LUX,2021,0.892797243,0.876061165,11.826073829327964,94.5861743396533,38.653,82.65,1.2
LUX,2022,0.895582268,0.876782432,11.897637683135407,94.7605400940185,38.676,83.0,1.3
LUX,2023,0.930595368,0.885890414,11.92177297222407,94.8015300320787,38.892,83.4,1.1
LUX,2024,0.910007125,0.8865689299999999,11.957234857768231,94.8438702866393,,82.345,1.4
LUX,2025,,,11.65926144608183,93.402,41.5,83.9,1.2
LVA,2015,0.72589892,0.538614264,10.023220610835695,68.0,42.9,74.80000000000001,3.253700725916835
LVA,2016,0.647237353,0.598135058,10.08844941750136,67.9307110858472,42.044,74.69999999999999,2.9
LVA,2017,0.643896637,0.607688577,10.156733089452556,67.9706866054779,42.251,74.75,2.8
LVA,2018,0.668588792,0.5887998249999999,10.30286096811447,68.0160346376376,42.448,74.9,2.7
LVA,2019,0.6746268409999999,0.620056741,10.379693657775364,68.066323694246,42.639,75.5,2.6
LVA,2020,0.668280255,0.6324861159999999,10.396396245499714,68.3,44.3,75.5,2.6
LVA,2021,0.6844287849999999,0.6490527399999999,10.516292334233803,68.1808791463693,42.906,73.1,2.6
LVA,2022,0.654871192,0.645316679,10.610506808995767,68.2570218109034,42.946,74.4,2.5
LVA,2023,0.637345266,0.6356064699999999,10.659055530938469,68.3586316343061,43.078,75.8,2.5
LVA,2024,0.6579088919999999,0.645567977,10.678082759359745,68.4839492628509,,76.17670000000001,2.5
LVA,2025,,,10.481894362386877,72.657,44.5,76.95,2.6
MAR,2015,0.491611487,0.379924762,8.975714439405621,60.8,27.4,73.75,5.281718036020027
MAR,2016,0.486246078,0.414857456,8.98283871489287,60.9657656537179,26.784,73.2825,5.1
MAR,2017,0.46224121,0.399374342,9.015848815671315,61.2761057031842,27.126,73.67,5.0
MAR,2018,0.451923591,0.382372182,8.976583623515895,61.5695822753314,27.492,74.015,5.0
MAR,2019,0.487485362,0.39238828,9.00771891739167,61.8430450233765,27.874,74.322,4.9
MAR,2020,0.5021812689999999,0.395851081,8.964510016672957,63.5,29.2,74.69999999999999,4.8
MAR,2021,0.489260271,0.3817134619999999,9.077222466549252,62.3173276600289,28.549,73.47900000000001,4.8
MAR,2022,0.490068481,0.37978752,9.153968712950668,62.5118468550703,28.875,75.233,4.7
MAR,2023,0.509743068,0.366776525,9.215004916030368,62.673750838878,29.194,75.3865,4.6
